"","Date","County","Count","pop","case_percapita"
"95071",2017-12-10,"HALE",0,14801,0
"95073",2017-12-10,"HENRY",0,17115,0
"95075",2017-12-10,"HOUSTON",0,104378,0
"95077",2017-12-10,"JACKSON",0,51828,0
"95079",2017-12-10,"JEFFERSON",0,659599,0
"95081",2017-12-10,"LAMAR",0,13882,0
"95083",2017-12-10,"LAUDERDALE",0,92564,0
"95085",2017-12-10,"LAWRENCE",1,33063,3.02452892961921e-05
"95087",2017-12-10,"LEE",0,161440,0
"95089",2017-12-10,"LIMESTONE",0,94130,0
"95091",2017-12-10,"LOWNDES",0,10097,0
"95093",2017-12-10,"MACON",0,18793,0
"95095",2017-12-10,"MADISON",2,361762,5.5284966359098e-06
"95097",2017-12-10,"MARENGO",0,19396,0
"95099",2017-12-10,"MARION",0,29792,0
"95101",2017-12-10,"MARSHALL",0,95572,0
"95103",2017-12-10,"MOBILE",0,414045,0
"95105",2017-12-10,"MONROE",0,21290,0
"95107",2017-12-10,"MONTGOMERY",1,227265,4.40014960508657e-06
"95109",2017-12-10,"MORGAN",1,118918,8.40915588893187e-06
"95111",2017-12-10,"PERRY",0,9302,0
"95113",2017-12-10,"PICKENS",0,20204,0
"95115",2017-12-10,"PIKE",0,33349,0
"95117",2017-12-10,"RANDOLPH",0,22687,0
"95119",2017-12-10,"RUSSELL",0,56985,0
"95121",2017-12-10,"SHELBY",0,213633,0
"95123",2017-12-10,"SAINT CLAIR",0,87926,0
"95125",2017-12-10,"SUMTER",0,12749,0
"95127",2017-12-10,"TALLADEGA",0,80142,0
"95129",2017-12-10,"TALLAPOOSA",0,40613,0
"95131",2017-12-10,"TUSCALOOSA",0,207618,0
"95133",2017-12-10,"WALKER",0,63895,0
"95135",2017-12-10,"WASHINGTON",0,16522,0
"95137",2017-12-10,"WILCOX",0,10691,0
"95139",2017-12-10,"WINSTON",0,23760,0
"95141",2017-12-11,"AUTAUGA",0,55390,0
"95143",2017-12-11,"BALDWIN",0,212521,0
"95145",2017-12-11,"BARBOUR",0,25157,0
"95147",2017-12-11,"BIBB",0,22550,0
"95149",2017-12-11,"BLOUNT",0,57787,0
"95151",2017-12-11,"BULLOCK",0,10176,0
"95153",2017-12-11,"BUTLER",0,19888,0
"95155",2017-12-11,"CALHOUN",0,114710,0
"95157",2017-12-11,"CHAMBERS",0,33707,0
"95159",2017-12-11,"CHEROKEE",0,25805,0
"95161",2017-12-11,"CHILTON",0,44120,0
"95163",2017-12-11,"CHOCTAW",0,12925,0
"95165",2017-12-11,"CLARKE",0,24063,0
"95167",2017-12-11,"CLAY",0,13350,0
"95169",2017-12-11,"CLEBURNE",0,14899,0
"95171",2017-12-11,"COFFEE",0,51853,0
"95173",2017-12-11,"COLBERT",0,54695,0
"95175",2017-12-11,"CONECUH",0,12431,0
"95177",2017-12-11,"COOSA",0,10724,0
"95179",2017-12-11,"COVINGTON",0,37062,0
"95181",2017-12-11,"CRENSHAW",0,13858,0
"95183",2017-12-11,"CULLMAN",2,82867,2.41350597946106e-05
"95185",2017-12-11,"DALE",0,49342,0
"95187",2017-12-11,"DALLAS",0,39238,0
"95189",2017-12-11,"DE KALB",0,71437,0
"95191",2017-12-11,"ELMORE",0,81422,0
"95193",2017-12-11,"ESCAMBIA",0,36993,0
"95195",2017-12-11,"ETOWAH",0,103007,0
"95197",2017-12-11,"FAYETTE",0,16466,0
"95199",2017-12-11,"FRANKLIN",0,31542,0
"95201",2017-12-11,"GENEVA",0,26385,0
"95203",2017-12-11,"GREENE",0,8310,0
"95205",2017-12-11,"HALE",0,14801,0
"95207",2017-12-11,"HENRY",0,17115,0
"95209",2017-12-11,"HOUSTON",0,104378,0
"95211",2017-12-11,"JACKSON",0,51828,0
"95213",2017-12-11,"JEFFERSON",1,659599,1.51607264413682e-06
"95215",2017-12-11,"LAMAR",0,13882,0
"95217",2017-12-11,"LAUDERDALE",0,92564,0
"95219",2017-12-11,"LAWRENCE",0,33063,0
"95221",2017-12-11,"LEE",0,161440,0
"95223",2017-12-11,"LIMESTONE",0,94130,0
"95225",2017-12-11,"LOWNDES",0,10097,0
"95227",2017-12-11,"MACON",0,18793,0
"95229",2017-12-11,"MADISON",1,361762,2.7642483179549e-06
"95231",2017-12-11,"MARENGO",0,19396,0
"95233",2017-12-11,"MARION",0,29792,0
"95235",2017-12-11,"MARSHALL",0,95572,0
"95237",2017-12-11,"MOBILE",0,414045,0
"95239",2017-12-11,"MONROE",0,21290,0
"95241",2017-12-11,"MONTGOMERY",1,227265,4.40014960508657e-06
"95243",2017-12-11,"MORGAN",1,118918,8.40915588893187e-06
"95245",2017-12-11,"PERRY",0,9302,0
"95247",2017-12-11,"PICKENS",0,20204,0
"95249",2017-12-11,"PIKE",0,33349,0
"95251",2017-12-11,"RANDOLPH",0,22687,0
"95253",2017-12-11,"RUSSELL",0,56985,0
"95255",2017-12-11,"SHELBY",0,213633,0
"95257",2017-12-11,"SAINT CLAIR",0,87926,0
"95259",2017-12-11,"SUMTER",0,12749,0
"95261",2017-12-11,"TALLADEGA",0,80142,0
"95263",2017-12-11,"TALLAPOOSA",0,40613,0
"95265",2017-12-11,"TUSCALOOSA",0,207618,0
"95267",2017-12-11,"WALKER",0,63895,0
"95269",2017-12-11,"WASHINGTON",0,16522,0
"95271",2017-12-11,"WILCOX",0,10691,0
"95273",2017-12-11,"WINSTON",0,23760,0
"95275",2017-12-12,"AUTAUGA",0,55390,0
"95277",2017-12-12,"BALDWIN",1,212521,4.70541734699159e-06
"95279",2017-12-12,"BARBOUR",0,25157,0
"95281",2017-12-12,"BIBB",0,22550,0
"95283",2017-12-12,"BLOUNT",0,57787,0
"95285",2017-12-12,"BULLOCK",0,10176,0
"95287",2017-12-12,"BUTLER",0,19888,0
"95289",2017-12-12,"CALHOUN",0,114710,0
"95291",2017-12-12,"CHAMBERS",0,33707,0
"95293",2017-12-12,"CHEROKEE",0,25805,0
"95295",2017-12-12,"CHILTON",0,44120,0
"95297",2017-12-12,"CHOCTAW",0,12925,0
"95299",2017-12-12,"CLARKE",0,24063,0
"95301",2017-12-12,"CLAY",0,13350,0
"95303",2017-12-12,"CLEBURNE",0,14899,0
"95305",2017-12-12,"COFFEE",0,51853,0
"95307",2017-12-12,"COLBERT",0,54695,0
"95309",2017-12-12,"CONECUH",0,12431,0
"95311",2017-12-12,"COOSA",0,10724,0
"95313",2017-12-12,"COVINGTON",0,37062,0
"95315",2017-12-12,"CRENSHAW",0,13858,0
"95317",2017-12-12,"CULLMAN",0,82867,0
"95319",2017-12-12,"DALE",0,49342,0
"95321",2017-12-12,"DALLAS",0,39238,0
"95323",2017-12-12,"DE KALB",0,71437,0
"95325",2017-12-12,"ELMORE",0,81422,0
"95327",2017-12-12,"ESCAMBIA",0,36993,0
"95329",2017-12-12,"ETOWAH",0,103007,0
"95331",2017-12-12,"FAYETTE",0,16466,0
"95333",2017-12-12,"FRANKLIN",0,31542,0
"95335",2017-12-12,"GENEVA",0,26385,0
"95337",2017-12-12,"GREENE",0,8310,0
"95339",2017-12-12,"HALE",0,14801,0
"95341",2017-12-12,"HENRY",0,17115,0
"95343",2017-12-12,"HOUSTON",0,104378,0
"95345",2017-12-12,"JACKSON",0,51828,0
"95347",2017-12-12,"JEFFERSON",1,659599,1.51607264413682e-06
"95349",2017-12-12,"LAMAR",0,13882,0
"95351",2017-12-12,"LAUDERDALE",0,92564,0
"95353",2017-12-12,"LAWRENCE",0,33063,0
"95355",2017-12-12,"LEE",0,161440,0
"95357",2017-12-12,"LIMESTONE",0,94130,0
"95359",2017-12-12,"LOWNDES",0,10097,0
"95361",2017-12-12,"MACON",0,18793,0
"95363",2017-12-12,"MADISON",0,361762,0
"95365",2017-12-12,"MARENGO",0,19396,0
"95367",2017-12-12,"MARION",0,29792,0
"95369",2017-12-12,"MARSHALL",0,95572,0
"95371",2017-12-12,"MOBILE",0,414045,0
"95373",2017-12-12,"MONROE",0,21290,0
"95375",2017-12-12,"MONTGOMERY",0,227265,0
"95377",2017-12-12,"MORGAN",0,118918,0
"95379",2017-12-12,"PERRY",0,9302,0
"95381",2017-12-12,"PICKENS",0,20204,0
"95383",2017-12-12,"PIKE",0,33349,0
"95385",2017-12-12,"RANDOLPH",0,22687,0
"95387",2017-12-12,"RUSSELL",0,56985,0
"95389",2017-12-12,"SHELBY",0,213633,0
"95391",2017-12-12,"SAINT CLAIR",0,87926,0
"95393",2017-12-12,"SUMTER",0,12749,0
"95395",2017-12-12,"TALLADEGA",0,80142,0
"95397",2017-12-12,"TALLAPOOSA",0,40613,0
"95399",2017-12-12,"TUSCALOOSA",0,207618,0
"95401",2017-12-12,"WALKER",0,63895,0
"95403",2017-12-12,"WASHINGTON",0,16522,0
"95405",2017-12-12,"WILCOX",0,10691,0
"95407",2017-12-12,"WINSTON",0,23760,0
"95409",2017-12-13,"AUTAUGA",0,55390,0
"95411",2017-12-13,"BALDWIN",0,212521,0
"95413",2017-12-13,"BARBOUR",0,25157,0
"95415",2017-12-13,"BIBB",0,22550,0
"95417",2017-12-13,"BLOUNT",0,57787,0
"95419",2017-12-13,"BULLOCK",0,10176,0
"95421",2017-12-13,"BUTLER",0,19888,0
"95423",2017-12-13,"CALHOUN",0,114710,0
"95425",2017-12-13,"CHAMBERS",0,33707,0
"95427",2017-12-13,"CHEROKEE",0,25805,0
"95429",2017-12-13,"CHILTON",0,44120,0
"95431",2017-12-13,"CHOCTAW",0,12925,0
"95433",2017-12-13,"CLARKE",0,24063,0
"95435",2017-12-13,"CLAY",0,13350,0
"95437",2017-12-13,"CLEBURNE",0,14899,0
"95439",2017-12-13,"COFFEE",0,51853,0
"95441",2017-12-13,"COLBERT",1,54695,1.82832068744858e-05
"95443",2017-12-13,"CONECUH",0,12431,0
"95445",2017-12-13,"COOSA",0,10724,0
"95447",2017-12-13,"COVINGTON",0,37062,0
"95449",2017-12-13,"CRENSHAW",0,13858,0
"95451",2017-12-13,"CULLMAN",1,82867,1.20675298973053e-05
"95453",2017-12-13,"DALE",0,49342,0
"95455",2017-12-13,"DALLAS",0,39238,0
"95457",2017-12-13,"DE KALB",0,71437,0
"95459",2017-12-13,"ELMORE",0,81422,0
"95461",2017-12-13,"ESCAMBIA",0,36993,0
"95463",2017-12-13,"ETOWAH",0,103007,0
"95465",2017-12-13,"FAYETTE",0,16466,0
"95467",2017-12-13,"FRANKLIN",0,31542,0
"95469",2017-12-13,"GENEVA",0,26385,0
"95471",2017-12-13,"GREENE",0,8310,0
"95473",2017-12-13,"HALE",0,14801,0
"95475",2017-12-13,"HENRY",0,17115,0
"95477",2017-12-13,"HOUSTON",0,104378,0
"95479",2017-12-13,"JACKSON",0,51828,0
"95481",2017-12-13,"JEFFERSON",1,659599,1.51607264413682e-06
"95483",2017-12-13,"LAMAR",0,13882,0
"95485",2017-12-13,"LAUDERDALE",0,92564,0
"95487",2017-12-13,"LAWRENCE",0,33063,0
"95489",2017-12-13,"LEE",0,161440,0
"95491",2017-12-13,"LIMESTONE",0,94130,0
"95493",2017-12-13,"LOWNDES",0,10097,0
"95495",2017-12-13,"MACON",0,18793,0
"95497",2017-12-13,"MADISON",1,361762,2.7642483179549e-06
"95499",2017-12-13,"MARENGO",0,19396,0
"95501",2017-12-13,"MARION",0,29792,0
"95503",2017-12-13,"MARSHALL",0,95572,0
"95505",2017-12-13,"MOBILE",0,414045,0
"95507",2017-12-13,"MONROE",0,21290,0
"95509",2017-12-13,"MONTGOMERY",0,227265,0
"95511",2017-12-13,"MORGAN",1,118918,8.40915588893187e-06
"95513",2017-12-13,"PERRY",0,9302,0
"95515",2017-12-13,"PICKENS",0,20204,0
"95517",2017-12-13,"PIKE",0,33349,0
"95519",2017-12-13,"RANDOLPH",0,22687,0
"95521",2017-12-13,"RUSSELL",0,56985,0
"95523",2017-12-13,"SHELBY",1,213633,4.68092476349628e-06
"95525",2017-12-13,"SAINT CLAIR",0,87926,0
"95527",2017-12-13,"SUMTER",0,12749,0
"95529",2017-12-13,"TALLADEGA",0,80142,0
"95531",2017-12-13,"TALLAPOOSA",0,40613,0
"95533",2017-12-13,"TUSCALOOSA",0,207618,0
"95535",2017-12-13,"WALKER",0,63895,0
"95537",2017-12-13,"WASHINGTON",0,16522,0
"95539",2017-12-13,"WILCOX",0,10691,0
"95541",2017-12-13,"WINSTON",0,23760,0
"95543",2017-12-14,"AUTAUGA",0,55390,0
"95545",2017-12-14,"BALDWIN",0,212521,0
"95547",2017-12-14,"BARBOUR",0,25157,0
"95549",2017-12-14,"BIBB",0,22550,0
"95551",2017-12-14,"BLOUNT",0,57787,0
"95553",2017-12-14,"BULLOCK",0,10176,0
"95555",2017-12-14,"BUTLER",0,19888,0
"95557",2017-12-14,"CALHOUN",0,114710,0
"95559",2017-12-14,"CHAMBERS",0,33707,0
"95561",2017-12-14,"CHEROKEE",0,25805,0
"95563",2017-12-14,"CHILTON",0,44120,0
"95565",2017-12-14,"CHOCTAW",0,12925,0
"95567",2017-12-14,"CLARKE",0,24063,0
"95569",2017-12-14,"CLAY",0,13350,0
"95571",2017-12-14,"CLEBURNE",0,14899,0
"95573",2017-12-14,"COFFEE",0,51853,0
"95575",2017-12-14,"COLBERT",0,54695,0
"95577",2017-12-14,"CONECUH",0,12431,0
"95579",2017-12-14,"COOSA",0,10724,0
"95581",2017-12-14,"COVINGTON",0,37062,0
"95583",2017-12-14,"CRENSHAW",0,13858,0
"95585",2017-12-14,"CULLMAN",0,82867,0
"95587",2017-12-14,"DALE",0,49342,0
"95589",2017-12-14,"DALLAS",0,39238,0
"95591",2017-12-14,"DE KALB",0,71437,0
"95593",2017-12-14,"ELMORE",0,81422,0
"95595",2017-12-14,"ESCAMBIA",0,36993,0
"95597",2017-12-14,"ETOWAH",0,103007,0
"95599",2017-12-14,"FAYETTE",0,16466,0
"95601",2017-12-14,"FRANKLIN",0,31542,0
"95603",2017-12-14,"GENEVA",0,26385,0
"95605",2017-12-14,"GREENE",0,8310,0
"95607",2017-12-14,"HALE",0,14801,0
"95609",2017-12-14,"HENRY",0,17115,0
"95611",2017-12-14,"HOUSTON",0,104378,0
"95613",2017-12-14,"JACKSON",0,51828,0
"95615",2017-12-14,"JEFFERSON",0,659599,0
"95617",2017-12-14,"LAMAR",0,13882,0
"95619",2017-12-14,"LAUDERDALE",0,92564,0
"95621",2017-12-14,"LAWRENCE",0,33063,0
"95623",2017-12-14,"LEE",0,161440,0
"95625",2017-12-14,"LIMESTONE",0,94130,0
"95627",2017-12-14,"LOWNDES",0,10097,0
"95629",2017-12-14,"MACON",0,18793,0
"95631",2017-12-14,"MADISON",1,361762,2.7642483179549e-06
"95633",2017-12-14,"MARENGO",0,19396,0
"95635",2017-12-14,"MARION",0,29792,0
"95637",2017-12-14,"MARSHALL",0,95572,0
"95639",2017-12-14,"MOBILE",0,414045,0
"95641",2017-12-14,"MONROE",0,21290,0
"95643",2017-12-14,"MONTGOMERY",0,227265,0
"95645",2017-12-14,"MORGAN",0,118918,0
"95647",2017-12-14,"PERRY",0,9302,0
"95649",2017-12-14,"PICKENS",0,20204,0
"95651",2017-12-14,"PIKE",0,33349,0
"95653",2017-12-14,"RANDOLPH",0,22687,0
"95655",2017-12-14,"RUSSELL",0,56985,0
"95657",2017-12-14,"SHELBY",1,213633,4.68092476349628e-06
"95659",2017-12-14,"SAINT CLAIR",0,87926,0
"95661",2017-12-14,"SUMTER",0,12749,0
"95663",2017-12-14,"TALLADEGA",0,80142,0
"95665",2017-12-14,"TALLAPOOSA",0,40613,0
"95667",2017-12-14,"TUSCALOOSA",0,207618,0
"95669",2017-12-14,"WALKER",1,63895,1.56506768917756e-05
"95671",2017-12-14,"WASHINGTON",0,16522,0
"95673",2017-12-14,"WILCOX",0,10691,0
"95675",2017-12-14,"WINSTON",0,23760,0
"95677",2017-12-15,"AUTAUGA",0,55390,0
"95679",2017-12-15,"BALDWIN",0,212521,0
"95681",2017-12-15,"BARBOUR",0,25157,0
"95683",2017-12-15,"BIBB",0,22550,0
"95685",2017-12-15,"BLOUNT",0,57787,0
"95687",2017-12-15,"BULLOCK",0,10176,0
"95689",2017-12-15,"BUTLER",0,19888,0
"95691",2017-12-15,"CALHOUN",0,114710,0
"95693",2017-12-15,"CHAMBERS",0,33707,0
"95695",2017-12-15,"CHEROKEE",0,25805,0
"95697",2017-12-15,"CHILTON",0,44120,0
"95699",2017-12-15,"CHOCTAW",0,12925,0
"95701",2017-12-15,"CLARKE",0,24063,0
"95703",2017-12-15,"CLAY",0,13350,0
"95705",2017-12-15,"CLEBURNE",0,14899,0
"95707",2017-12-15,"COFFEE",0,51853,0
"95709",2017-12-15,"COLBERT",0,54695,0
"95711",2017-12-15,"CONECUH",0,12431,0
"95713",2017-12-15,"COOSA",0,10724,0
"95715",2017-12-15,"COVINGTON",0,37062,0
"95717",2017-12-15,"CRENSHAW",0,13858,0
"95719",2017-12-15,"CULLMAN",0,82867,0
"95721",2017-12-15,"DALE",0,49342,0
"95723",2017-12-15,"DALLAS",0,39238,0
"95725",2017-12-15,"DE KALB",0,71437,0
"95727",2017-12-15,"ELMORE",0,81422,0
"95729",2017-12-15,"ESCAMBIA",0,36993,0
"95731",2017-12-15,"ETOWAH",0,103007,0
"95733",2017-12-15,"FAYETTE",0,16466,0
"95735",2017-12-15,"FRANKLIN",0,31542,0
"95737",2017-12-15,"GENEVA",0,26385,0
"95739",2017-12-15,"GREENE",0,8310,0
"95741",2017-12-15,"HALE",0,14801,0
"95743",2017-12-15,"HENRY",0,17115,0
"95745",2017-12-15,"HOUSTON",0,104378,0
"95747",2017-12-15,"JACKSON",0,51828,0
"95749",2017-12-15,"JEFFERSON",2,659599,3.03214528827363e-06
"95751",2017-12-15,"LAMAR",0,13882,0
"95753",2017-12-15,"LAUDERDALE",0,92564,0
"95755",2017-12-15,"LAWRENCE",0,33063,0
"95757",2017-12-15,"LEE",0,161440,0
"95759",2017-12-15,"LIMESTONE",0,94130,0
"95761",2017-12-15,"LOWNDES",0,10097,0
"95763",2017-12-15,"MACON",0,18793,0
"95765",2017-12-15,"MADISON",0,361762,0
"95767",2017-12-15,"MARENGO",0,19396,0
"95769",2017-12-15,"MARION",0,29792,0
"95771",2017-12-15,"MARSHALL",0,95572,0
"95773",2017-12-15,"MOBILE",1,414045,2.41519641584852e-06
"95775",2017-12-15,"MONROE",0,21290,0
"95777",2017-12-15,"MONTGOMERY",1,227265,4.40014960508657e-06
"95779",2017-12-15,"MORGAN",0,118918,0
"95781",2017-12-15,"PERRY",0,9302,0
"95783",2017-12-15,"PICKENS",0,20204,0
"95785",2017-12-15,"PIKE",0,33349,0
"95787",2017-12-15,"RANDOLPH",0,22687,0
"95789",2017-12-15,"RUSSELL",0,56985,0
"95791",2017-12-15,"SHELBY",1,213633,4.68092476349628e-06
"95793",2017-12-15,"SAINT CLAIR",0,87926,0
"95795",2017-12-15,"SUMTER",0,12749,0
"95797",2017-12-15,"TALLADEGA",0,80142,0
"95799",2017-12-15,"TALLAPOOSA",0,40613,0
"95801",2017-12-15,"TUSCALOOSA",0,207618,0
"95803",2017-12-15,"WALKER",0,63895,0
"95805",2017-12-15,"WASHINGTON",0,16522,0
"95807",2017-12-15,"WILCOX",0,10691,0
"95809",2017-12-15,"WINSTON",0,23760,0
"95811",2017-12-16,"AUTAUGA",0,55390,0
"95813",2017-12-16,"BALDWIN",0,212521,0
"95815",2017-12-16,"BARBOUR",0,25157,0
"95817",2017-12-16,"BIBB",0,22550,0
"95819",2017-12-16,"BLOUNT",0,57787,0
"95821",2017-12-16,"BULLOCK",0,10176,0
"95823",2017-12-16,"BUTLER",0,19888,0
"95825",2017-12-16,"CALHOUN",0,114710,0
"95827",2017-12-16,"CHAMBERS",0,33707,0
"95829",2017-12-16,"CHEROKEE",0,25805,0
"95831",2017-12-16,"CHILTON",0,44120,0
"95833",2017-12-16,"CHOCTAW",0,12925,0
"95835",2017-12-16,"CLARKE",0,24063,0
"95837",2017-12-16,"CLAY",0,13350,0
"95839",2017-12-16,"CLEBURNE",0,14899,0
"95841",2017-12-16,"COFFEE",0,51853,0
"95843",2017-12-16,"COLBERT",0,54695,0
"95845",2017-12-16,"CONECUH",0,12431,0
"95847",2017-12-16,"COOSA",0,10724,0
"95849",2017-12-16,"COVINGTON",0,37062,0
"95851",2017-12-16,"CRENSHAW",0,13858,0
"95853",2017-12-16,"CULLMAN",0,82867,0
"95855",2017-12-16,"DALE",0,49342,0
"95857",2017-12-16,"DALLAS",0,39238,0
"95859",2017-12-16,"DE KALB",0,71437,0
"95861",2017-12-16,"ELMORE",0,81422,0
"95863",2017-12-16,"ESCAMBIA",0,36993,0
"95865",2017-12-16,"ETOWAH",0,103007,0
"95867",2017-12-16,"FAYETTE",0,16466,0
"95869",2017-12-16,"FRANKLIN",0,31542,0
"95871",2017-12-16,"GENEVA",0,26385,0
"95873",2017-12-16,"GREENE",0,8310,0
"95875",2017-12-16,"HALE",0,14801,0
"95877",2017-12-16,"HENRY",0,17115,0
"95879",2017-12-16,"HOUSTON",0,104378,0
"95881",2017-12-16,"JACKSON",0,51828,0
"95883",2017-12-16,"JEFFERSON",0,659599,0
"95885",2017-12-16,"LAMAR",0,13882,0
"95887",2017-12-16,"LAUDERDALE",0,92564,0
"95889",2017-12-16,"LAWRENCE",0,33063,0
"95891",2017-12-16,"LEE",0,161440,0
"95893",2017-12-16,"LIMESTONE",0,94130,0
"95895",2017-12-16,"LOWNDES",0,10097,0
"95897",2017-12-16,"MACON",0,18793,0
"95899",2017-12-16,"MADISON",4,361762,1.10569932718196e-05
"95901",2017-12-16,"MARENGO",0,19396,0
"95903",2017-12-16,"MARION",0,29792,0
"95905",2017-12-16,"MARSHALL",0,95572,0
"95907",2017-12-16,"MOBILE",0,414045,0
"95909",2017-12-16,"MONROE",0,21290,0
"95911",2017-12-16,"MONTGOMERY",0,227265,0
"95913",2017-12-16,"MORGAN",0,118918,0
"95915",2017-12-16,"PERRY",0,9302,0
"95917",2017-12-16,"PICKENS",0,20204,0
"95919",2017-12-16,"PIKE",0,33349,0
"95921",2017-12-16,"RANDOLPH",0,22687,0
"95923",2017-12-16,"RUSSELL",0,56985,0
"95925",2017-12-16,"SHELBY",0,213633,0
"95927",2017-12-16,"SAINT CLAIR",0,87926,0
"95929",2017-12-16,"SUMTER",0,12749,0
"95931",2017-12-16,"TALLADEGA",0,80142,0
"95933",2017-12-16,"TALLAPOOSA",0,40613,0
"95935",2017-12-16,"TUSCALOOSA",0,207618,0
"95937",2017-12-16,"WALKER",0,63895,0
"95939",2017-12-16,"WASHINGTON",0,16522,0
"95941",2017-12-16,"WILCOX",0,10691,0
"95943",2017-12-16,"WINSTON",0,23760,0
"95945",2017-12-17,"AUTAUGA",0,55390,0
"95947",2017-12-17,"BALDWIN",0,212521,0
"95949",2017-12-17,"BARBOUR",0,25157,0
"95951",2017-12-17,"BIBB",0,22550,0
"95953",2017-12-17,"BLOUNT",0,57787,0
"95955",2017-12-17,"BULLOCK",0,10176,0
"95957",2017-12-17,"BUTLER",0,19888,0
"95959",2017-12-17,"CALHOUN",0,114710,0
"95961",2017-12-17,"CHAMBERS",0,33707,0
"95963",2017-12-17,"CHEROKEE",0,25805,0
"95965",2017-12-17,"CHILTON",0,44120,0
"95967",2017-12-17,"CHOCTAW",0,12925,0
"95969",2017-12-17,"CLARKE",0,24063,0
"95971",2017-12-17,"CLAY",0,13350,0
"95973",2017-12-17,"CLEBURNE",0,14899,0
"95975",2017-12-17,"COFFEE",0,51853,0
"95977",2017-12-17,"COLBERT",0,54695,0
"95979",2017-12-17,"CONECUH",0,12431,0
"95981",2017-12-17,"COOSA",0,10724,0
"95983",2017-12-17,"COVINGTON",0,37062,0
"95985",2017-12-17,"CRENSHAW",0,13858,0
"95987",2017-12-17,"CULLMAN",0,82867,0
"95989",2017-12-17,"DALE",0,49342,0
"95991",2017-12-17,"DALLAS",0,39238,0
"95993",2017-12-17,"DE KALB",0,71437,0
"95995",2017-12-17,"ELMORE",0,81422,0
"95997",2017-12-17,"ESCAMBIA",0,36993,0
"95999",2017-12-17,"ETOWAH",0,103007,0
"96001",2017-12-17,"FAYETTE",0,16466,0
"96003",2017-12-17,"FRANKLIN",0,31542,0
"96005",2017-12-17,"GENEVA",0,26385,0
"96007",2017-12-17,"GREENE",0,8310,0
"96009",2017-12-17,"HALE",0,14801,0
"96011",2017-12-17,"HENRY",0,17115,0
"96013",2017-12-17,"HOUSTON",0,104378,0
"96015",2017-12-17,"JACKSON",0,51828,0
"96017",2017-12-17,"JEFFERSON",1,659599,1.51607264413682e-06
"96019",2017-12-17,"LAMAR",0,13882,0
"96021",2017-12-17,"LAUDERDALE",0,92564,0
"96023",2017-12-17,"LAWRENCE",0,33063,0
"96025",2017-12-17,"LEE",0,161440,0
"96027",2017-12-17,"LIMESTONE",0,94130,0
"96029",2017-12-17,"LOWNDES",0,10097,0
"96031",2017-12-17,"MACON",0,18793,0
"96033",2017-12-17,"MADISON",0,361762,0
"96035",2017-12-17,"MARENGO",0,19396,0
"96037",2017-12-17,"MARION",0,29792,0
"96039",2017-12-17,"MARSHALL",0,95572,0
"96041",2017-12-17,"MOBILE",0,414045,0
"96043",2017-12-17,"MONROE",0,21290,0
"96045",2017-12-17,"MONTGOMERY",0,227265,0
"96047",2017-12-17,"MORGAN",0,118918,0
"96049",2017-12-17,"PERRY",0,9302,0
"96051",2017-12-17,"PICKENS",0,20204,0
"96053",2017-12-17,"PIKE",0,33349,0
"96055",2017-12-17,"RANDOLPH",0,22687,0
"96057",2017-12-17,"RUSSELL",1,56985,1.75484776695622e-05
"96059",2017-12-17,"SHELBY",0,213633,0
"96061",2017-12-17,"SAINT CLAIR",0,87926,0
"96063",2017-12-17,"SUMTER",0,12749,0
"96065",2017-12-17,"TALLADEGA",0,80142,0
"96067",2017-12-17,"TALLAPOOSA",0,40613,0
"96069",2017-12-17,"TUSCALOOSA",0,207618,0
"96071",2017-12-17,"WALKER",0,63895,0
"96073",2017-12-17,"WASHINGTON",0,16522,0
"96075",2017-12-17,"WILCOX",0,10691,0
"96077",2017-12-17,"WINSTON",0,23760,0
"96079",2017-12-18,"AUTAUGA",0,55390,0
"96081",2017-12-18,"BALDWIN",1,212521,4.70541734699159e-06
"96083",2017-12-18,"BARBOUR",0,25157,0
"96085",2017-12-18,"BIBB",0,22550,0
"96087",2017-12-18,"BLOUNT",0,57787,0
"96089",2017-12-18,"BULLOCK",0,10176,0
"96091",2017-12-18,"BUTLER",0,19888,0
"96093",2017-12-18,"CALHOUN",0,114710,0
"96095",2017-12-18,"CHAMBERS",0,33707,0
"96097",2017-12-18,"CHEROKEE",0,25805,0
"96099",2017-12-18,"CHILTON",0,44120,0
"96101",2017-12-18,"CHOCTAW",0,12925,0
"96103",2017-12-18,"CLARKE",0,24063,0
"96105",2017-12-18,"CLAY",0,13350,0
"96107",2017-12-18,"CLEBURNE",0,14899,0
"96109",2017-12-18,"COFFEE",0,51853,0
"96111",2017-12-18,"COLBERT",0,54695,0
"96113",2017-12-18,"CONECUH",0,12431,0
"96115",2017-12-18,"COOSA",0,10724,0
"96117",2017-12-18,"COVINGTON",0,37062,0
"96119",2017-12-18,"CRENSHAW",0,13858,0
"96121",2017-12-18,"CULLMAN",0,82867,0
"96123",2017-12-18,"DALE",0,49342,0
"96125",2017-12-18,"DALLAS",0,39238,0
"96127",2017-12-18,"DE KALB",0,71437,0
"96129",2017-12-18,"ELMORE",0,81422,0
"96131",2017-12-18,"ESCAMBIA",0,36993,0
"96133",2017-12-18,"ETOWAH",0,103007,0
"96135",2017-12-18,"FAYETTE",0,16466,0
"96137",2017-12-18,"FRANKLIN",0,31542,0
"96139",2017-12-18,"GENEVA",0,26385,0
"96141",2017-12-18,"GREENE",0,8310,0
